,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Average_tenure_Charges,Average_Annual_Charges
3395,6794-HKIAJ,62,Yes,Month-to-month,Bank transfer (automatic),90.7,5586.45,0,90.1040322580645,739.1113561190739
3396,5578-NKCXI,58,Yes,One year,Credit card (automatic),99.25,5846.65,0,100.80431034482758,706.8997481108312
3397,1642-HMARX,68,Yes,Two year,Electronic check,91.7,6424.7,0,94.48088235294118,840.7459105779717
3398,3096-WPXBT,61,Yes,One year,Credit card (automatic),100.7,6018.65,0,98.66639344262295,717.2174776564051
3399,8434-PNQZX,42,Yes,Two year,Credit card (automatic),78.45,3373.4,0,80.31904761904762,516.0076481835564
3400,5950-AAAGJ,18,Yes,Month-to-month,Bank transfer (automatic),84.3,1537.9,0,85.4388888888889,218.91814946619218
3401,4299-OPXEJ,56,Yes,Two year,Bank transfer (automatic),19.55,1080.55,0,19.295535714285712,663.2531969309462
3402,4951-UKAAQ,4,Yes,Month-to-month,Electronic check,88.95,355.2,1,88.8,47.919055649241145
3403,9618-LFJRU,4,Yes,Month-to-month,Credit card (automatic),20.45,82.85,0,20.7125,48.6161369193154
3404,6693-DJWTY,35,Yes,One year,Credit card (automatic),55.6,2016.45,0,57.612857142857145,435.20503597122297
3405,0744-GKNGE,64,Yes,Month-to-month,Bank transfer (automatic),86.8,5327.25,0,83.23828125,736.4861751152074
3406,6447-EGDIV,31,Yes,One year,Mailed check,20.95,683.25,0,22.04032258064516,391.3603818615752
3407,1167-OYZJF,67,Yes,Two year,Bank transfer (automatic),20.05,1263.05,0,18.851492537313433,755.9401496259351
3408,2108-YKQTY,4,Yes,Month-to-month,Credit card (automatic),50.7,151.3,1,37.825,35.81065088757396
3409,4806-DXQCE,70,Yes,Two year,Electronic check,113.65,7714.65,0,110.20928571428571,814.5692916849978
3410,4918-QLLIW,3,Yes,Month-to-month,Credit card (automatic),53.4,188.7,1,62.9,42.40449438202247
3411,7056-IMHCC,53,Yes,Month-to-month,Electronic check,101.9,5549.4,1,104.70566037735848,653.5112855740922
3412,4854-SSLTN,2,Yes,Two year,Mailed check,59.5,130.5,0,65.25,26.31932773109244
3413,5294-DMSFH,29,Yes,Month-to-month,Credit card (automatic),87.8,2621.75,0,90.40517241379311,358.32574031890664
3414,4837-PZTIC,47,No,Two year,Mailed check,41.9,1875.25,0,39.898936170212764,537.0644391408115
3415,1625-JAIIY,68,Yes,One year,Electronic check,83.0,5685.8,1,83.61470588235295,822.043373493976
3416,0603-OLQDC,12,Yes,Month-to-month,Mailed check,69.85,837.5,0,69.79166666666667,143.87974230493916
3417,3272-VUHPV,8,Yes,Month-to-month,Bank transfer (automatic),56.3,401.5,0,50.1875,85.57726465364121
3418,4176-FXYBO,54,Yes,Month-to-month,Electronic check,109.55,6118.95,0,113.31388888888888,670.2638064810589
3419,1063-DHQJF,69,Yes,Two year,Mailed check,92.15,6480.9,0,93.92608695652173,843.9587628865977
3420,8663-UPDGF,26,Yes,Month-to-month,Bank transfer (automatic),69.5,1800.05,0,69.2326923076923,310.79999999999995
3421,6719-FGEDO,72,Yes,Two year,Bank transfer (automatic),97.0,7104.2,0,98.66944444444444,878.8701030927834
3422,1837-YQUCE,70,No,Two year,Bank transfer (automatic),58.35,4214.25,0,60.20357142857143,866.6838046272494
3423,2947-DOMLJ,1,Yes,Month-to-month,Mailed check,50.6,50.6,1,50.6,12.0
3424,4112-LUEIZ,10,Yes,Month-to-month,Electronic check,89.5,863.1,1,86.31,115.72290502793297
3425,0369-ZGOVK,28,Yes,One year,Bank transfer (automatic),70.4,1992.2,0,71.15,339.57954545454544
3426,4510-HIMLV,1,Yes,Month-to-month,Electronic check,69.8,69.8,1,69.8,12.0
3427,9919-KNPOO,21,Yes,Month-to-month,Electronic check,94.3,1948.35,0,92.77857142857142,247.9342523860021
3428,8749-JMNKX,51,Yes,Month-to-month,Bank transfer (automatic),93.8,4750.95,1,93.15588235294118,607.7974413646054
3429,7872-BAAZR,53,Yes,One year,Bank transfer (automatic),19.55,1007.9,0,19.016981132075472,618.6598465473145
3430,9391-LMANN,53,Yes,One year,Electronic check,95.95,5036.9,0,95.03584905660377,629.9405940594058
3431,2430-USGXP,24,Yes,Month-to-month,Electronic check,101.05,2391.8,1,99.65833333333335,284.03364670954977
3432,8174-TBVCF,70,Yes,Two year,Credit card (automatic),94.8,6859.05,0,97.98642857142858,868.2341772151899
3433,1698-XFZCI,61,Yes,One year,Electronic check,107.75,6521.9,0,106.91639344262295,726.336890951276
3434,1877-HKBQX,11,Yes,One year,Mailed check,54.6,617.85,0,56.16818181818182,135.7912087912088
3435,4450-DLLMH,2,Yes,Month-to-month,Credit card (automatic),71.3,157.75,0,78.875,26.54978962131837
3436,0428-AXXLJ,25,Yes,One year,Bank transfer (automatic),19.5,516.3,0,20.651999999999997,317.7230769230769
3437,2746-DIJLO,41,Yes,One year,Credit card (automatic),56.3,2364.0,0,57.65853658536585,503.87211367673183
3438,5955-ERIHD,18,Yes,Month-to-month,Electronic check,94.7,1687.95,1,93.775,213.89017951425552
3439,0917-EZOLA,72,Yes,Two year,Bank transfer (automatic),104.15,7689.95,1,106.80486111111111,886.0240038406145
3440,3508-VLHCZ,71,Yes,Two year,Credit card (automatic),90.55,6239.05,0,87.87394366197184,826.8205411374931
3441,4086-ATNFV,34,Yes,One year,Mailed check,60.8,2042.05,0,60.06029411764706,403.03618421052636
3442,0468-YRPXN,29,Yes,Month-to-month,Credit card (automatic),98.8,2807.1,0,96.79655172413793,340.94331983805665
3443,5996-NRVXR,40,Yes,One year,Credit card (automatic),98.15,4116.8,0,102.92,503.32755985736117
3444,3739-YBWAB,36,No,One year,Mailed check,35.35,1317.95,0,36.609722222222224,447.3946251768034
3445,7047-FWEYA,46,Yes,One year,Electronic check,103.15,4594.65,0,99.8836956521739,534.5206010664081
3446,2000-MPKCA,58,Yes,One year,Electronic check,107.75,6332.75,0,109.1853448275862,705.2714617169373
3447,9762-YAQAA,39,Yes,One year,Credit card (automatic),81.4,3213.75,0,82.40384615384616,473.7714987714987
3448,5949-EBSQK,4,Yes,Month-to-month,Credit card (automatic),61.45,229.55,1,57.3875,44.826688364524
3449,5473-KHBPS,52,Yes,One year,Credit card (automatic),95.7,4976.15,0,95.6951923076923,623.9686520376174
3450,0100-DUVFC,70,Yes,One year,Electronic check,104.8,7308.95,0,104.41357142857143,836.9026717557251
3451,5397-TUPSH,65,Yes,One year,Bank transfer (automatic),70.95,4555.2,0,70.08,770.4355179704016
3452,8950-MTZNV,1,Yes,Month-to-month,Mailed check,44.95,44.95,0,44.95,12.0
3453,0326-VDYXE,70,Yes,One year,Electronic check,97.65,6982.5,0,99.75,858.0645161290322
3454,6773-LQTVT,29,No,Month-to-month,Mailed check,35.65,1025.15,0,35.35,345.07152875175325
3455,7274-RTAPZ,1,Yes,Month-to-month,Electronic check,90.55,90.55,1,90.55,12.0
3456,0436-TWFFZ,67,Yes,Two year,Mailed check,85.25,5714.2,0,85.2865671641791,804.3448680351906
3457,8566-YPRGL,1,Yes,Month-to-month,Mailed check,19.5,19.5,0,19.5,12.0
3458,0311-UNPFF,26,Yes,Month-to-month,Bank transfer (automatic),88.8,2274.35,1,87.475,307.3445945945946
3459,6609-MXJHJ,30,Yes,Two year,Mailed check,25.1,789.55,0,26.31833333333333,377.4741035856573
3460,2669-OIDSD,48,Yes,Month-to-month,Credit card (automatic),100.05,4834.0,0,100.70833333333333,579.7901049475263
3461,8400-WZICQ,55,Yes,Month-to-month,Electronic check,55.7,3131.8,0,56.941818181818185,674.7145421903052
3462,3834-XUIFC,7,Yes,Month-to-month,Mailed check,85.2,602.55,1,86.07857142857142,84.86619718309858
3463,9576-SYUHJ,37,Yes,Month-to-month,Electronic check,91.15,3369.25,0,91.0608108108108,443.56555128908394
3464,0410-IPFTY,31,Yes,Month-to-month,Bank transfer (automatic),83.85,2674.15,0,86.26290322580645,382.7048300536673
3465,2831-EBWRN,4,Yes,Month-to-month,Electronic check,45.9,199.75,0,49.9375,52.22222222222223
3466,9430-NKQLY,72,Yes,Two year,Credit card (automatic),25.1,1790.8,0,24.87222222222222,856.1593625498007
3467,8414-MYSHR,5,Yes,Month-to-month,Electronic check,91.4,449.75,1,89.95,59.04814004376368
3468,0247-SLUJI,1,Yes,Month-to-month,Mailed check,19.7,19.7,0,19.7,12.0
3469,9402-ORRAH,15,Yes,Month-to-month,Electronic check,91.5,1400.3,0,93.35333333333332,183.64590163934426
3470,6483-OATDN,8,Yes,Month-to-month,Credit card (automatic),51.3,411.6,0,51.45,96.28070175438597
3471,1293-HHSHJ,35,Yes,One year,Mailed check,21.1,741.0,0,21.17142857142857,421.42180094786727
3472,4840-ORQXB,56,Yes,Month-to-month,Electronic check,104.75,5841.35,0,104.30982142857144,669.1761336515514
3473,7599-FKVXZ,42,Yes,Month-to-month,Bank transfer (automatic),106.15,4512.7,1,107.4452380952381,510.14978803579834
3474,3982-DQLUS,65,Yes,Month-to-month,Electronic check,85.75,5688.45,0,87.51461538461538,796.0513119533528
3475,8610-ZIKJJ,2,Yes,One year,Mailed check,20.3,31.9,0,15.95,18.857142857142858
3476,3756-VNWDH,65,Yes,One year,Electronic check,100.75,6674.65,0,102.68692307692307,794.9955334987592
3477,7801-KICAO,18,Yes,Month-to-month,Electronic check,74.15,1345.75,0,74.76388888888889,217.78826702629806
3478,7673-LPRNY,23,Yes,One year,Electronic check,78.55,1843.05,0,80.13260869565217,281.5607893061744
3479,8229-TNIQA,4,Yes,Month-to-month,Mailed check,45.3,196.95,1,49.2375,52.17218543046357
3480,6060-QBMGV,70,Yes,Two year,Credit card (automatic),19.85,1433.8,0,20.482857142857142,866.7808564231736
3481,7339-POGZN,4,Yes,Month-to-month,Electronic check,50.7,214.55,0,53.6375,50.7810650887574
3482,2828-SLQPF,19,Yes,Month-to-month,Bank transfer (automatic),45.0,865.85,0,45.57105263157895,230.89333333333337
3483,4465-VDKIQ,18,Yes,Month-to-month,Electronic check,77.8,1358.6,0,75.47777777777777,209.55269922879177
3484,2921-XWDJH,38,Yes,Month-to-month,Electronic check,83.45,3147.15,0,82.81973684210527,452.5560215698023
3485,6221-AVQYL,2,Yes,Month-to-month,Credit card (automatic),73.25,131.05,1,65.525,21.468941979522185
3486,2558-BUOZZ,47,Yes,One year,Bank transfer (automatic),94.8,4535.85,0,96.50744680851065,574.1582278481013
3487,9257-AZMTZ,52,Yes,Two year,Bank transfer (automatic),20.1,1078.75,0,20.745192307692307,644.0298507462686
3488,0003-MKNFE,9,Yes,Month-to-month,Mailed check,59.9,542.4,0,60.266666666666666,108.66110183639398
3489,0975-UYDTX,26,Yes,One year,Credit card (automatic),90.1,2312.55,0,88.94423076923077,307.9977802441732
3490,7743-EXURX,8,Yes,Month-to-month,Electronic check,51.05,415.05,1,51.88125,97.56317335945153
3491,4682-BLBUC,44,Yes,One year,Electronic check,70.95,3250.45,0,73.87386363636364,549.7589852008456
3492,0975-VOOVL,3,No,Month-to-month,Mailed check,29.2,98.5,0,32.833333333333336,40.47945205479452
3493,5968-VXZLG,2,Yes,Month-to-month,Bank transfer (automatic),46.6,87.9,0,43.95,22.63519313304721
3494,5569-KGJHX,9,Yes,Month-to-month,Bank transfer (automatic),85.35,754.65,1,83.85,106.10193321616872
3495,4988-IQIGL,1,Yes,Month-to-month,Electronic check,75.35,75.35,1,75.35,12.0
3496,5201-FRKKS,25,Yes,Month-to-month,Bank transfer (automatic),74.3,1952.25,0,78.09,315.3028263795424
3497,9799-CAYJJ,2,Yes,Month-to-month,Electronic check,69.3,153.8,0,76.9,26.632034632034635
3498,7730-IUTDZ,43,Yes,Month-to-month,Electronic check,75.2,3198.6,1,74.38604651162791,510.4148936170212
3499,0426-TIRNE,1,Yes,Month-to-month,Mailed check,20.9,20.9,1,20.9,12.0
3500,5443-SCMKX,58,Yes,One year,Electronic check,94.3,5610.15,0,96.72672413793103,713.9109225874867
3501,8295-KMENE,59,Yes,Two year,Mailed check,76.45,4519.5,0,76.60169491525424,709.404839764552
3502,6738-ISCBM,44,No,One year,Electronic check,54.0,2440.25,0,55.46022727272727,542.2777777777778
3503,9821-BESNZ,66,Yes,One year,Electronic check,104.25,6860.6,0,103.94848484848485,789.7093525179856
3504,3678-MNGZX,68,Yes,Two year,Bank transfer (automatic),19.95,1377.7,0,20.26029411764706,828.6917293233082
3505,1335-NTIUC,9,No,Month-to-month,Electronic check,24.95,190.25,0,21.13888888888889,91.50300601202406
3506,2916-BQZLN,19,Yes,Month-to-month,Electronic check,84.75,1651.95,0,86.94473684210527,233.9044247787611
3507,4558-CGYCZ,4,Yes,Month-to-month,Mailed check,19.75,78.3,0,19.575,47.574683544303795
3508,2368-GAKKQ,70,Yes,Two year,Bank transfer (automatic),113.65,7939.25,0,113.41785714285714,838.2842058952925
3509,8710-YGLWG,1,Yes,Month-to-month,Mailed check,44.9,44.9,0,44.9,12.0
3510,3199-XGZCY,8,Yes,Month-to-month,Electronic check,75.25,576.7,0,72.0875,91.9654485049834
3511,3785-KTYSH,53,Yes,Two year,Mailed check,24.6,1279.0,0,24.132075471698112,623.9024390243902
3512,6814-ZPWFQ,51,Yes,One year,Bank transfer (automatic),25.0,1260.7,0,24.719607843137254,605.1360000000001
3513,4063-EIKNQ,11,Yes,Month-to-month,Bank transfer (automatic),20.95,267.35,0,24.30454545454546,153.13603818615752
3514,6993-YCOBK,60,Yes,Two year,Electronic check,110.6,6586.85,0,109.78083333333333,714.6672694394214
3515,5206-HPJKM,17,Yes,Month-to-month,Credit card (automatic),55.5,934.15,0,54.949999999999996,201.97837837837838
3516,7587-RZNME,3,Yes,Month-to-month,Electronic check,43.3,123.65,1,41.21666666666667,34.26789838337183
3517,0748-RDGGM,70,Yes,One year,Bank transfer (automatic),109.5,7534.65,1,107.63785714285714,825.7150684931507
3518,8393-JMVMB,1,Yes,Month-to-month,Mailed check,19.45,19.45,0,19.45,12.0
3519,5019-GQVCR,43,Yes,Month-to-month,Electronic check,84.85,3645.6,0,84.78139534883721,515.5827931644078
3520,6036-TTFYU,16,Yes,Month-to-month,Mailed check,19.6,314.45,0,19.653125,192.52040816326527
3521,2550-AEVRU,57,Yes,One year,Electronic check,53.45,3053.0,0,53.56140350877193,685.425631431244
3522,0969-RGKCU,37,Yes,One year,Credit card (automatic),19.8,677.05,0,18.298648648648648,410.3333333333333
3523,0378-CJKPV,72,Yes,Two year,Credit card (automatic),112.1,7965.95,0,110.63819444444444,852.7332738626226
3524,4706-AXVKM,11,Yes,Month-to-month,Credit card (automatic),84.8,906.85,1,82.44090909090909,128.32783018867926
3525,5889-JTMUL,50,Yes,Month-to-month,Electronic check,95.05,4888.7,1,97.774,617.1951604418728
3526,9026-RNUJS,5,Yes,Month-to-month,Electronic check,50.35,237.25,1,47.45,56.544190665342605
3527,3746-EUBYR,1,Yes,Month-to-month,Bank transfer (automatic),74.6,74.6,1,74.6,12.0
3528,2332-EFBJY,16,Yes,Month-to-month,Mailed check,19.7,342.4,1,21.4,208.5685279187817
3529,2880-FPNAE,2,Yes,Month-to-month,Electronic check,74.2,140.1,0,70.05,22.657681940700808
3530,1703-MGIAB,17,Yes,Month-to-month,Mailed check,69.0,1108.0,0,65.17647058823529,192.69565217391306
3531,4311-QTTAI,16,Yes,One year,Credit card (automatic),19.35,295.55,0,18.471875,183.28682170542635
3532,9474-PHLYD,15,Yes,Month-to-month,Electronic check,59.45,892.65,1,59.51,180.18166526492848
3533,4318-RAJVY,10,Yes,One year,Mailed check,19.8,198.25,0,19.825,120.15151515151516
3534,2165-VOEGB,46,Yes,One year,Bank transfer (automatic),105.2,4822.85,1,104.8445652173913,550.1349809885932
3535,3612-YUNGG,64,Yes,Two year,Credit card (automatic),109.2,6741.15,0,105.33046875,740.7857142857142
3536,2254-DLXRI,1,Yes,Month-to-month,Mailed check,79.15,79.15,0,79.15,12.0
3537,5062-CJJKH,25,Yes,One year,Mailed check,53.65,1355.45,0,54.218,303.1761416589003
3538,9028-LIHRP,71,Yes,Two year,Credit card (automatic),100.2,7209.0,0,101.53521126760563,863.3532934131736
3539,2219-MVUSO,8,Yes,Month-to-month,Mailed check,45.15,438.4,1,54.8,116.51827242524917
3540,1053-MXTTK,72,Yes,Two year,Bank transfer (automatic),108.65,7726.35,0,107.31041666666667,853.3474459272894
3541,1530-ZTDOZ,49,No,Month-to-month,Bank transfer (automatic),40.65,2070.75,0,42.26020408163265,611.2915129151293
3542,1301-LOPVR,29,No,One year,Credit card (automatic),55.35,1636.95,0,56.44655172413793,354.8943089430894
3543,0853-TWRVK,72,Yes,Two year,Bank transfer (automatic),105.6,7581.5,0,105.29861111111111,861.534090909091
3544,8914-RBTSB,31,Yes,Month-to-month,Electronic check,93.8,3019.5,1,97.40322580645162,386.2899786780384
3545,6212-ATMLK,50,Yes,Month-to-month,Electronic check,95.7,4729.75,0,94.595,593.0721003134796
3546,8200-LGKSR,71,Yes,Two year,Electronic check,83.2,6126.1,0,86.2830985915493,883.5721153846154
3547,1568-BEKZM,70,Yes,Two year,Credit card (automatic),90.05,6333.4,0,90.47714285714285,843.9844530816214
3548,0670-ANMUU,71,Yes,One year,Credit card (automatic),97.65,6687.85,0,94.19507042253521,821.8556067588324
3549,6897-RWMUB,61,Yes,Two year,Bank transfer (automatic),68.05,4158.25,0,68.16803278688525,733.269654665687
3550,0963-ZBDRN,32,Yes,Month-to-month,Electronic check,96.2,3183.4,1,99.48125,397.09771309771304
3551,7594-RQHXR,1,Yes,Month-to-month,Electronic check,79.6,79.6,1,79.6,12.0
3552,6999-CHVCF,68,Yes,Two year,Bank transfer (automatic),102.1,7149.35,0,105.1375,840.2761998041137
3553,6134-KWTBV,62,Yes,Two year,Bank transfer (automatic),23.4,1429.65,0,23.058870967741935,733.1538461538462
3554,1077-HUUJM,7,Yes,Month-to-month,Electronic check,71.05,472.65,0,67.52142857142857,79.82828993666432
3555,6331-EWIEB,20,Yes,Month-to-month,Electronic check,85.25,1734.5,1,86.725,244.15249266862173
3556,0895-LNKRC,6,Yes,One year,Mailed check,19.45,113.5,0,18.916666666666668,70.02570694087404
3557,2045-BMBTJ,33,No,Month-to-month,Bank transfer (automatic),59.45,1884.65,0,57.11060606060607,380.41715727502105
3558,8417-GSODA,28,Yes,One year,Bank transfer (automatic),92.2,2568.15,0,91.71964285714286,334.2494577006508
3559,5171-EPLKN,27,Yes,Two year,Credit card (automatic),19.85,470.0,0,17.40740740740741,284.1309823677582
3560,4452-QIIEB,7,Yes,Month-to-month,Mailed check,43.9,278.4,0,39.771428571428565,76.1002277904328
3561,5998-VVEJY,26,Yes,Month-to-month,Electronic check,80.5,2088.8,1,80.33846153846154,311.3739130434783
3562,1624-NALOJ,5,Yes,Month-to-month,Electronic check,89.8,502.6,1,100.52000000000001,67.16258351893096
3563,6741-EGCBI,30,Yes,Month-to-month,Credit card (automatic),90.5,2595.85,0,86.52833333333334,344.2011049723757
3564,7820-ZYGNY,63,Yes,One year,Credit card (automatic),90.45,5825.5,0,92.46825396825396,772.8689883913764
3565,4317-VTEOA,1,Yes,Month-to-month,Electronic check,50.75,50.75,1,50.75,12.0
3566,9677-AVKED,53,Yes,One year,Electronic check,84.6,4449.75,0,83.95754716981132,631.1702127659574
3567,1670-SVOWZ,14,Yes,Month-to-month,Credit card (automatic),89.65,1208.35,1,86.31071428571428,161.74233128834354
3568,2227-JRSJX,21,Yes,Month-to-month,Bank transfer (automatic),99.15,1956.4,0,93.16190476190476,236.78063540090773
3569,9847-HNVGP,17,Yes,One year,Mailed check,19.95,310.6,0,18.27058823529412,186.82706766917295
3570,6696-YDAYZ,16,Yes,Two year,Mailed check,20.5,290.55,0,18.159375,170.07804878048782
3571,8980-WQFWL,35,Yes,Month-to-month,Electronic check,62.1,2096.1,0,59.888571428571424,405.04347826086956
3572,1730-ZMAME,32,Yes,Month-to-month,Electronic check,79.5,2665.0,0,83.28125,402.26415094339626
3573,6506-EYCNH,28,Yes,Month-to-month,Bank transfer (automatic),19.55,543.8,0,19.42142857142857,333.79028132992323
3574,4634-JLRJT,1,Yes,Month-to-month,Mailed check,20.35,20.35,0,20.35,12.0
3575,9501-UKKNL,59,No,Month-to-month,Electronic check,51.7,3005.8,0,50.94576271186441,697.6711798839458
3576,2560-QTSBS,72,Yes,One year,Bank transfer (automatic),23.3,1623.15,0,22.543750000000003,835.9570815450645
3577,7541-YLXCL,36,Yes,One year,Mailed check,65.4,2498.4,1,69.4,458.42201834862385
3578,4795-WRNVT,40,Yes,Month-to-month,Mailed check,65.1,2586.0,0,64.65,476.68202764976957
3579,6080-TCMYC,40,Yes,Month-to-month,Electronic check,81.2,3292.3,0,82.3075,486.5467980295566
3580,0260-ZDLGK,9,Yes,Month-to-month,Mailed check,72.9,651.4,1,72.37777777777778,107.22633744855966
3581,7860-UXCRM,63,Yes,Two year,Credit card (automatic),74.5,4674.55,0,74.19920634920635,752.9476510067113
3582,6357-JJPQT,3,Yes,Month-to-month,Electronic check,80.5,232.35,0,77.45,34.636024844720495
3583,2292-XQWSV,40,No,One year,Mailed check,60.3,2448.5,0,61.2125,487.2636815920398
3584,9552-TGUZV,8,Yes,Month-to-month,Mailed check,75.0,658.1,0,82.2625,105.29599999999999
3585,5913-INRQV,34,Yes,One year,Mailed check,90.15,3128.8,0,92.02352941176471,416.4792013311148
3586,8722-NGNBH,5,No,Month-to-month,Mailed check,40.0,223.45,1,44.69,67.035
3587,6210-KBBPI,9,Yes,Month-to-month,Credit card (automatic),99.45,919.4,1,102.15555555555555,110.93815987933634
3588,9643-YBLUR,9,Yes,Month-to-month,Credit card (automatic),69.05,653.95,0,72.66111111111111,113.64808110065172
3589,8734-FNWVH,31,Yes,Month-to-month,Bank transfer (automatic),59.7,1825.5,0,58.88709677419355,366.93467336683415
3590,9447-YPTBX,50,Yes,One year,Bank transfer (automatic),19.85,943.1,0,18.862000000000002,570.1360201511335
3591,0133-BMFZO,2,Yes,Month-to-month,Electronic check,86.25,181.65,1,90.825,25.273043478260867
